synset,pos,name,src
02970685-n,n,car_seat,eng30
10853413-n,n,bloch,eng30
00129527-n,n,out,eng30
10692482-n,n,sampler,eng30
08463817-n,n,sampler,eng30
04133211-n,n,sampler,eng30
03062651-n,n,codpiece,eng30
10293773-n,n,marchioness,eng30
10643095-n,n,squatter,eng30
10877841-n,n,sebastian_cabot,eng30
02095727-n,n,welsh_terrier,eng30
10698649-n,n,tell,eng30
14602851-n,n,asparagine,eng30
02809364-n,n,baton,eng30
02809736-n,n,baton,eng30
02809605-n,n,baton,eng30
02809491-n,n,baton,eng30
09658815-n,n,kekchi,eng30
06925743-n,n,kekchi,eng30
09580125-n,n,frey,eng30
07356489-n,n,destabilization,eng30
01159461-n,n,destabilization,eng30
12686877-n,n,geranium_viscosissimum,eng30
03240482-n,n,drilling_pipe,eng30
04506688-n,n,ultramicroscope,eng30
03550420-n,n,hutment,eng30
10013114-n,n,half-wit,eng30
11113077-n,n,prince_of_smolensk,eng30
11991777-n,n,liatris_pycnostachya,eng30
13381602-n,n,"banker's_acceptance",eng30
09305479-n,n,hook_of_holland,eng30
02682407-n,n,aeolian_harp,eng30
06100778-n,n,optics,eng30
04950026-n,n,optics,eng30
04047949-n,n,railroad_flat,eng30
10274985-n,n,low-birth-weight_infant,eng30
14469334-n,n,atrial_septal_defect,eng30
14984066-n,n,plasminogen_activator,eng30
06339244-n,n,pet_name,eng30
00852400-n,n,oral_contraception,eng30
12548564-n,n,moon_trefoil,eng30
01833283-n,n,family_hemiprocnidae,eng30
06190554-n,n,pelagianism,eng30
13619920-n,n,bbl,eng30
10566966-n,n,scythian,eng30
06975469-n,n,scythian,eng30
04068601-n,n,reflecting_telescope,eng30
03904060-n,n,pedestal_table,eng30
06965249-n,n,"langue_d'oil_french",eng30
12229651-n,n,bog_rosemary,eng30
10162507-n,n,haulier,eng30
12092417-n,n,"poor_man's_weatherglass",eng30
11033870-n,n,jaroslav_hasek,eng30
13235503-n,n,tuber_root,eng30
08098192-n,n,jainism,eng30
06239655-n,n,jainism,eng30
01399772-n,n,chrysophyta,eng30
12197765-n,n,genus_dombeya,eng30
05110185-n,n,raise,eng30
09206985-n,n,raise,eng30
00803208-n,n,raise,eng30
10011785-n,n,hawkshaw,eng30
11396535-n,n,woodward,eng30
11396338-n,n,woodward,eng30
01712008-n,n,theropod_dinosaur,eng30
09457507-n,n,reverse_fault,eng30
02492240-n,n,genus_aotus,eng30
12455342-n,n,genus_colchicum,eng30
06031657-n,n,curvilinear_correlation,eng30
09871952-n,n,boy_wonder,eng30
05985126-n,n,meme,eng30
08078453-n,n,menage_a_trois,eng30
10193026-n,n,hunter,eng30
10193719-n,n,hunter,eng30
09380117-n,n,hunter,eng30
03549350-n,n,hunter,eng30
05695002-n,n,forbidden_fruit,eng30
09720406-n,n,spic,eng30
10554141-n,n,sawyer,eng30
02169023-n,n,sawyer,eng30
11466909-n,n,sultriness,eng30
04687119-n,n,sultriness,eng30
13676758-n,n,pengo,eng30
06981085-n,n,pengo,eng30
05626618-n,n,annwn,eng30
02140179-n,n,pteropus_capestratus,eng30
07396233-n,n,susurration,eng30
04227370-n,n,sketchbook,eng30
04772691-n,n,jaggedness,eng30
02821415-n,n,bedpost,eng30
03098806-n,n,control_system,eng30
03533654-n,n,hookup,eng30
03533486-n,n,hookup,eng30
01861148-n,n,crested_screamer,eng30
02126951-n,n,genus_lynx,eng30
03826443-n,n,macrodantin,eng30
12465796-n,n,family_xanthorrhoeaceae,eng30
07925966-n,n,fruit_drink,eng30
05108947-n,n,increment,eng30
02181599-n,n,genus_tribolium,eng30
00491366-n,n,contract_bridge,eng30
14433115-n,n,princedom,eng30
08558488-n,n,princedom,eng30
12549005-n,n,medicago_echinus,eng30
14368917-n,n,benign_prostatic_hyperplasia,eng30
11299030-n,n,shostakovich,eng30
04569338-n,n,wedding_band,eng30
08387685-n,n,squirearchy,eng30
01002677-n,n,mental_measurement,eng30
10956883-n,n,george_eliot,eng30
07494018-n,n,sadomasochism,eng30
14650556-n,n,atomic_number_84,eng30
07640653-n,n,buckwheat_cake,eng30
07641928-n,n,fish_cake,eng30
13684298-n,n,kyat,eng30
05379635-n,n,sacral_vein,eng30
01737472-n,n,natrix_sipedon,eng30
12715569-n,n,family_simaroubaceae,eng30
00645622-n,n,dark_field_illumination,eng30
01928865-n,n,beard_worm,eng30
00908292-n,n,retake,eng30
12627119-n,n,crataegus_calpodendron,eng30
00665079-n,n,nursing,eng30
08112976-n,n,nursing,eng30
01058870-n,n,nursing,eng30
11344549-n,n,lord_todd,eng30
07792640-n,n,limpet,eng30
01948573-n,n,limpet,eng30
15030022-n,n,remicade,eng30
03569657-n,n,remicade,eng30
06882333-n,n,"solomon's_seal",eng30
05331812-n,n,lachrymal_duct,eng30
11266279-n,n,walker_smith,eng30
05800611-n,n,investigation,eng30
00633864-n,n,investigation,eng30
11690169-n,n,cherry_stone,eng30
13211305-n,n,onychium,eng30
07230502-n,n,naming,eng30
05570704-n,n,hamstring,eng30
08397856-n,n,cavalry,eng30
08389710-n,n,cavalry,eng30
10162354-n,n,hatter,eng30
13710317-n,n,zairese_monetary_unit,eng30
05568550-n,n,nervus_phrenicus,eng30
04875113-n,n,speciousness,eng30
09506598-n,n,alecto,eng30
02429276-n,n,genus_antilocapra,eng30
12507236-n,n,apios,eng30
12726528-n,n,salix_arctica,eng30
05696425-n,n,substitute,eng30
10671042-n,n,substitute,eng30
11056466-n,n,herman_hollerith,eng30
11502322-n,n,drizzle,eng30
06393620-n,n,double_indemnity,eng30
02625132-n,n,acanthocybium,eng30
07917392-n,n,sidecar,eng30
04214282-n,n,sidecar,eng30
13005166-n,n,omphalotus,eng30
14385403-n,n,social_phobia,eng30
06049091-n,n,prosthetics,eng30
13857486-n,n,contradictoriness,eng30
11742003-n,n,bayberry_wax,eng30
12653056-n,n,rubus,eng30
10403768-n,n,pacha,eng30
00629496-n,n,widegrip_pushup,eng30
14355356-n,n,pansinusitis,eng30
02460817-n,n,cyclopes_didactylus,eng30
13326021-n,n,stowage,eng30
04329477-n,n,stowage,eng30
00811921-n,n,stowage,eng30
06028260-n,n,regression_of_y_on_x,eng30
04350104-n,n,suction_pump,eng30
03722288-n,n,mart,eng30
04827957-n,n,sin,eng30
13787379-n,n,sin,eng30
09521994-n,n,sin,eng30
06838868-n,n,sin,eng30
01260731-n,n,sin,eng30
10221312-n,n,motley_fool,eng30
02510769-n,n,branchia,eng30
14289590-n,n,burn,eng30
04694090-n,n,burn,eng30
00403911-n,n,burn,eng30
07491038-n,n,delight,eng30
05829782-n,n,delight,eng30
08757569-n,n,czechoslovakia,eng30
14314597-n,n,haemosiderosis,eng30
12967124-n,n,rosellinia,eng30
01141366-n,n,loan_approval,eng30
09584218-n,n,vithar,eng30
05750027-n,n,virtu,eng30
04789613-n,n,virtu,eng30
04537816-n,n,virtu,eng30
05519085-n,n,uterus,eng30
05951820-n,n,sacerdotalism,eng30
01807265-n,n,subfamily_perdicinae,eng30
10608803-n,n,slapper,eng30
11359412-n,n,johannes_diderik_van_der_waals,eng30
04110955-n,n,rotating_mechanism,eng30
11290984-n,n,peter_seeger,eng30
12549799-n,n,millettia,eng30
05841351-n,n,type_of_architecture,eng30
14040660-n,n,thirst,eng30
04945254-n,n,thirst,eng30
13973059-n,n,lawlessness,eng30
11598100-n,n,genus_catha,eng30
01459480-n,n,germinal_disc,eng30
02437616-n,n,llama,eng30
04173698-n,n,diamante,eng30
03188290-n,n,diamante,eng30
14986144-n,n,argent,eng30
13868371-n,n,simple_closed_curve,eng30
07853560-n,n,chevre,eng30
06933689-n,n,barish,eng30
09311067-n,n,guide_fossil,eng30
11231821-n,n,petronius,eng30
05178715-n,n,exclusive_right,eng30
10752719-n,n,victimiser,eng30
07562651-n,n,carbohydrate_loading,eng30
03927792-n,n,physical_pendulum,eng30
06330401-n,n,future_tense,eng30
14774699-n,n,benzine,eng30
15111116-n,n,anabolic_steroid,eng30
01743223-n,n,subfamily_pythoninae,eng30
14764061-n,n,fur,eng30
01899062-n,n,fur,eng30
03404149-n,n,fur,eng30
02029243-n,n,crocethia,eng30
04217718-n,n,signaling_device,eng30
14968795-n,n,oleo_oil,eng30
00902240-n,n,b-scan_ultrasonography,eng30
07450651-n,n,celebration,eng30
00428000-n,n,celebration,eng30
00516086-n,n,celebration,eng30
01979526-n,n,calico_crab,eng30
10487182-n,n,trimmer,eng30
04483925-n,n,trimmer,eng30
04483779-n,n,trimmer,eng30
04483584-n,n,trimmer,eng30
09421604-n,n,san_andreas_fault,eng30
14249512-n,n,rhabdomyoma,eng30
13790712-n,n,foundation,eng30
08406486-n,n,foundation,eng30
05986594-n,n,foundation,eng30
03387323-n,n,foundation,eng30
10308168-n,n,board_member,eng30
13208965-n,n,cheilanthes_alabamensis,eng30
14986438-n,n,alizarin_crimson,eng30
08676349-n,n,barrio,eng30
08676253-n,n,barrio,eng30
09643078-n,n,oriental_person,eng30
13652799-n,n,verst,eng30
04563942-n,n,wats,eng30
07514520-n,n,tumult,eng30
10578762-n,n,transmitter,eng30
09469285-n,n,transmitter,eng30
04472726-n,n,transmitter,eng30
10667187-n,n,stupid,eng30
12180168-n,n,mahagua,eng30
11357879-n,n,james_usher,eng30
08836329-n,n,austronesia,eng30
02972533-n,n,cartridge_ejector,eng30
00682538-n,n,neuroplasty,eng30
03062336-n,n,cocotte,eng30
10170989-n,n,bleeder,eng30
04353573-n,n,sulky,eng30
03202354-n,n,dinner_table,eng30
07803992-n,n,wheat_germ,eng30
11152122-n,n,edmund_malone,eng30
06825863-n,n,bicameral_script,eng30
07781972-n,n,puffer,eng30
02655020-n,n,puffer,eng30
08239590-n,n,sophomore_class,eng30
14552802-n,n,visual_disorder,eng30
11447691-n,n,doldrums,eng30
01854415-n,n,merganser,eng30
07319103-n,n,success,eng30
00063652-n,n,success,eng30
14474894-n,n,success,eng30
09086070-n,n,south_bend,eng30
07414222-n,n,leap,eng30
05086740-n,n,leap,eng30
00509302-n,n,crap_shooting,eng30
11122579-n,n,leary,eng30
11843285-n,n,genus_aporocactus,eng30
05631304-n,n,never-never_land,eng30
13255994-n,n,earnings_before_interest_taxes_depreciation_and_amortization,eng30
12509821-n,n,white_false_indigo,eng30
11794024-n,n,zantedeschia_rehmanii,eng30
06403393-n,n,handwriting,eng30
00614730-n,n,handwriting,eng30
14427065-n,n,puerility,eng30
04928760-n,n,puerility,eng30
00886699-n,n,higher_education,eng30
05620754-n,n,steel_trap,eng30
04311873-n,n,steel_trap,eng30
01132472-n,n,slight_care,eng30
02639087-n,n,amia_calva,eng30
08847165-n,n,wagram,eng30
01299037-n,n,wagram,eng30
11339534-n,n,thomas,eng30
11339155-n,n,thomas,eng30
11339041-n,n,thomas,eng30
11338796-n,n,thomas,eng30
11315760-n,n,heinrich_engelhard_steinway,eng30
04280706-n,n,spirograph,eng30
02424695-n,n,harnessed_antelope,eng30
09010565-n,n,omsk,eng30
14874731-n,n,freon,eng30
10895688-n,n,chiang_chung-cheng,eng30
06720216-n,n,vilification,eng30
06519728-n,n,theatre_ticket,eng30
06407514-n,n,palimpsest,eng30
05730724-n,n,loop_topology,eng30
08736517-n,n,"republic_of_cote_d'ivoire",eng30
05441468-n,n,suppresser_gene,eng30
13507472-n,n,lexicalization,eng30
14234867-n,n,sessile_polyp,eng30
03314028-n,n,court_card,eng30
01289631-n,n,operation_desert_storm,eng30
11021100-n,n,habakkuk,eng30
07511906-n,n,levity,eng30
04648749-n,n,levity,eng30
11987511-n,n,lactuca_serriola,eng30
07849506-n,n,blueberry_yogurt,eng30
03832973-n,n,notions_counter,eng30
05780104-n,n,generalisation,eng30
05774415-n,n,generalisation,eng30
05756414-n,n,generalisation,eng30
12879963-n,n,painted_cup,eng30
09732170-n,n,sudanese,eng30
01106118-n,n,cartage,eng30
13361083-n,n,blind_trust,eng30
07779375-n,n,pike,eng30
03935698-n,n,pike,eng30
03935450-n,n,pike,eng30
02561108-n,n,pike,eng30
03804493-n,n,nafcillin,eng30
13803158-n,n,active_voice,eng30
09849462-n,n,exotic_belly_dancer,eng30
13772313-n,n,load,eng30
11449561-n,n,load,eng30
05832745-n,n,load,eng30
11446067-n,n,load,eng30
04551375-n,n,load,eng30
03680248-n,n,load,eng30
02560823-n,n,family_esocidae,eng30
13144511-n,n,genus_vitis,eng30
00497060-n,n,meld,eng30
14282524-n,n,sclerotium_rot,eng30
10817244-n,n,carl_anderson,eng30
14432744-n,n,dukedom,eng30
08557131-n,n,dukedom,eng30
07945369-n,n,countryfolk,eng30
07945236-n,n,countryfolk,eng30
08813264-n,n,venice,eng30
03041964-n,n,clerical_collar,eng30
08341330-n,n,defense_logistics_agency,eng30
14085220-n,n,brain_damage,eng30
00268824-n,n,gentrification,eng30
04716210-n,n,felicity,eng30
13987423-n,n,felicity,eng30
11718911-n,n,family_paeoniaceae,eng30
08476988-n,n,analytical_cubism,eng30
07366799-n,n,driftage,eng30
11948656-n,n,centaurea_nigra,eng30
00910533-n,n,lip_sync,eng30
12110236-n,n,avena_fatua,eng30
14325575-n,n,causalgia,eng30
03649674-n,n,lawn_chair,eng30
01931398-n,n,enterobius,eng30
08950035-n,n,apeldoorn,eng30
09618880-n,n,ex-president,eng30
07549979-n,n,covetousness,eng30
04945758-n,n,covetousness,eng30
13623455-n,n,cubic_millimeter,eng30
05709343-n,n,color_constancy,eng30
14583843-n,n,acceptor,eng30
09759684-n,n,acceptor,eng30
12489815-n,n,poinciana_gilliesii,eng30
09721883-n,n,malaysian,eng30
06939051-n,n,malaysian,eng30
11425989-n,n,nuclear_energy,eng30
09751076-n,n,serb,eng30
12519089-n,n,coronilla_varia,eng30
14350536-n,n,trichiniasis,eng30
08435246-n,n,nonlinear_system,eng30
00595410-n,n,messiahship,eng30
14345552-n,n,epiglottitis,eng30
01891865-n,n,sorex,eng30
05529729-n,n,voice_box,eng30
14370122-n,n,breathlessness,eng30
13956488-n,n,the_true,eng30
01226941-n,n,favor,eng30
05156319-n,n,favor,eng30
06200617-n,n,favor,eng30
07500414-n,n,favor,eng30
03894762-n,n,favor,eng30
10866738-n,n,hablot_knight_browne,eng30
09415584-n,n,riverbank,eng30
15023156-n,n,fibrinogen,eng30
11242321-n,n,pons,eng30
05500992-n,n,pons,eng30
02032222-n,n,whole_snipe,eng30
02569770-n,n,paranthias,eng30
05782713-n,n,systems_analysis,eng30
06025172-n,n,standard_deviation,eng30
01486540-n,n,orectolobus_barbatus,eng30
08294395-n,n,nonalignment,eng30
03761084-n,n,microwave_oven,eng30
01031563-n,n,naturism,eng30
01998467-n,n,family_balanidae,eng30
08120079-n,n,payroll_department,eng30
03034516-n,n,compass_plane,eng30
09987927-n,n,dacoit,eng30
07226841-n,n,oath,eng30
10346955-n,n,naturalist,eng30
10346514-n,n,naturalist,eng30
14363367-n,n,fasciculation,eng30
06783598-n,n,estimate,eng30
06013741-n,n,infinitesimal_calculus,eng30
10625438-n,n,soph,eng30
02426176-n,n,saiga,eng30
08856162-n,n,osasco,eng30
06595351-n,n,magazine,eng30
03704210-n,n,magazine,eng30
08063303-n,n,magazine,eng30
03704376-n,n,magazine,eng30
02973017-n,n,magazine,eng30
00740712-n,n,dodging,eng30
06756680-n,n,dodging,eng30
14219068-n,n,thread_blight,eng30
03722552-n,n,marline,eng30
02396796-n,n,babirusa,eng30
02245443-n,n,cotton_stainer,eng30
06031248-n,n,correlational_statistics,eng30
08609487-n,n,virgin_islands_national_park,eng30
05824739-n,n,proof,eng30
06647614-n,n,proof,eng30
13780180-n,n,proof,eng30
06590885-n,n,proof,eng30
04011130-n,n,proof,eng30
00153961-n,n,proof,eng30
09203677-n,n,archeological_remains,eng30
14275661-n,n,quarter_crack,eng30
07163272-n,n,first_reading,eng30
13370215-n,n,allowance_account,eng30
15041190-n,n,silex,eng30
04219185-n,n,silex,eng30
07586718-n,n,philadelphia_pepper_pot,eng30
03085013-n,n,keypad,eng30
01187085-n,n,custody_battle,eng30
05718254-n,n,auditory_sensation,eng30
03983068-n,n,pop_art,eng30
11830045-n,n,chenopodium_murale,eng30
07878479-n,n,stuffed_derma,eng30
01120448-n,n,defrayment,eng30
10685853-n,n,symbolizer,eng30
11609122-n,n,knotty_pine,eng30
09697401-n,n,central_american,eng30
04755466-n,n,demonstrability,eng30
03457793-n,n,greengrocery,eng30
03457686-n,n,greengrocery,eng30
10650162-n,n,national_leader,eng30
06005518-n,n,parabolic_geometry,eng30
10589243-n,n,shikse,eng30
15182805-n,n,jewish_new_year,eng30
10760199-n,n,votary,eng30
10759982-n,n,votary,eng30
10759820-n,n,votary,eng30
11739809-n,n,drimys,eng30
12488454-n,n,bonduc,eng30
02408660-n,n,indian_buffalo,eng30
05434927-n,n,karyon,eng30
04068261-n,n,refill,eng30
04068055-n,n,refill,eng30
07733124-n,n,winter_cress,eng30
05027276-n,n,reporting_weight,eng30
09561755-n,n,hecate,eng30
07617051-n,n,soft_ice_cream,eng30
12116267-n,n,dactylis,eng30
01372199-n,n,cosmid,eng30
03138669-n,n,diadem,eng30
05486920-n,n,cortical_area,eng30
10745181-n,n,valentine,eng30
06627816-n,n,valentine,eng30
00753240-n,n,double-dealing,eng30
01604330-n,n,raptorial_bird,eng30
00239024-n,n,face-off,eng30
14295248-n,n,rupture,eng30
00376715-n,n,rupture,eng30
06567960-n,n,groupware,eng30
02125494-n,n,panther_cat,eng30
13411385-n,n,limited_audit,eng30
09755398-n,n,absolutist,eng30
03078670-n,n,commutator,eng30
00825951-n,n,jujutsu,eng30
11035017-n,n,coleman_hawkins,eng30
12434634-n,n,allium_paradoxum,eng30
03256166-n,n,dumper,eng30
07512039-n,n,playfulness,eng30
04649261-n,n,playfulness,eng30
00429949-n,n,playfulness,eng30
05731405-n,n,logical_topology,eng30
01534582-n,n,dark-eyed_junco,eng30
11221650-n,n,palmer,eng30
09127014-n,n,cape_fear,eng30
11957912-n,n,genus_cosmos,eng30
12610933-n,n,naiadales,eng30
04064107-n,n,recording_studio,eng30
07052700-n,n,golden_oldie,eng30
11396128-n,n,victoria_clafin_woodhull,eng30
00886968-n,n,spectator_sport,eng30
10672908-n,n,suffragist,eng30
06449477-n,n,american_standard_version,eng30
02904927-n,n,brogue,eng30
08152198-n,n,obi,eng30
06225667-n,n,obi,eng30
06753299-n,n,posit,eng30
00252169-n,n,dry_cleaning,eng30
08885631-n,n,south_yorkshire,eng30
12426978-n,n,white_lily,eng30
06193727-n,n,acceptance,eng30
13932421-n,n,acceptance,eng30
07176073-n,n,acceptance,eng30
00082525-n,n,acceptance,eng30
10885176-n,n,cartier,eng30
10093396-n,n,first-rater,eng30
08323471-n,n,board_of_selectmen,eng30
10862999-n,n,braque,eng30
09821831-n,n,attendant,eng30
14649197-n,n,p,eng30
06832788-n,n,p,eng30
03428805-n,n,gather,eng30
01014990-n,n,gather,eng30
00508800-n,n,sweepstakes,eng30
01570112-n,n,seiurus,eng30
02345471-n,n,dicrostonyx,eng30
04475195-n,n,trap-and-drain_auger,eng30
02724533-n,n,spasmolytic,eng30
14929209-n,n,lactifuge,eng30
07004241-n,n,encephalogram,eng30
03285730-n,n,encephalogram,eng30
14805412-n,n,cerulean_blue,eng30
06015271-n,n,integral_calculus,eng30
10559288-n,n,schoolchild,eng30
02710766-n,n,anaesthetic,eng30
04756635-n,n,likeliness,eng30
01412479-n,n,characeae,eng30
02254901-n,n,balsam_woolly_aphid,eng30
15150993-n,n,1980s,eng30
05655810-n,n,twenty-twenty,eng30
01711297-n,n,seismosaurus,eng30
07466832-n,n,final,eng30
07198276-n,n,final,eng30
04492856-n,n,truth_serum,eng30
04143712-n,n,scarer,eng30
01349495-n,n,probiotic_microflora,eng30
05112910-n,n,ampleness,eng30
05104256-n,n,ampleness,eng30
08083083-n,n,armenian_apostolic_orthodox_church,eng30
03659122-n,n,grade_crossing,eng30
10933449-n,n,diaghilev,eng30
01895355-n,n,furcula,eng30
15226732-n,n,trimester,eng30
15225929-n,n,trimester,eng30
12001294-n,n,wild_quinine,eng30
04712405-n,n,combustibleness,eng30
15104752-n,n,fleece,eng30
14763508-n,n,fleece,eng30
03362639-n,n,fleece,eng30
14319093-n,n,hyperbilirubinemia_of_the_newborn,eng30
11071838-n,n,jean_auguste_dominique_ingres,eng30
12393086-n,n,false_nettle,eng30
10199644-n,n,immortal,eng30
08559766-n,n,home_away_from_home,eng30
08875547-n,n,city_of_westminster,eng30
14782529-n,n,bond_paper,eng30
00023271-n,n,knowledge,eng30
11062963-n,n,howe,eng30
11062649-n,n,howe,eng30
11062424-n,n,howe,eng30
05578251-n,n,articulatio_plana,eng30
09337686-n,n,lena,eng30
10944686-n,n,john_foster_dulles,eng30
04012665-n,n,proportional_counter,eng30
03889397-n,n,parang,eng30
04829764-n,n,forgivingness,eng30
10265070-n,n,social_lion,eng30
06869742-n,n,sforzando,eng30
06869428-n,n,sforzando,eng30
13878634-n,n,square,eng30
13731021-n,n,square,eng30
08619620-n,n,square,eng30
13878951-n,n,square,eng30
10642988-n,n,square,eng30
10642845-n,n,square,eng30
04291511-n,n,square,eng30
04291242-n,n,square,eng30
00149262-n,n,untying,eng30
13284048-n,n,ransom_money,eng30
05776212-n,n,soothsaying,eng30
09769345-n,n,addressee,eng30
05406397-n,n,pancreatic_juice,eng30
04797130-n,n,uncommonness,eng30
04796946-n,n,uncommonness,eng30
11194062-n,n,lucretia_coffin_mott,eng30
02264885-n,n,green_lacewing,eng30
04088343-n,n,rib_joint_pliers,eng30
02043497-n,n,family_rynchopidae,eng30
05653710-n,n,excitability,eng30
04628850-n,n,excitability,eng30
05026312-n,n,molecular_weight,eng30
11289830-n,n,aleksandr_scriabin,eng30
07532832-n,n,dolefulness,eng30
06921186-n,n,kulanapan,eng30
10051337-n,n,peculator,eng30
13730189-n,n,imaginary_part,eng30
01962350-n,n,genus_anomia,eng30
00497924-n,n,straight_poker,eng30
13599348-n,n,quota,eng30
13289744-n,n,quota,eng30
06660396-n,n,quota,eng30
02474110-n,n,homo_soloensis,eng30
09349425-n,n,denali,eng30
03298089-n,n,estaminet,eng30
07265170-n,n,read-out,eng30
06819698-n,n,read-out,eng30
04058594-n,n,read-out,eng30
